SVG파일명,철도운영기관코드,선명,역명,상행경로값,하행경로값,역SVG순서,철도운영구분코드
s_railway,KR(코레일),3호선,,M 269.9 161 v 31.4,M 269.9 192.4 h -37 c -5.5 0 -10 4.5 -10 10 v 43,188,02(고속철도)
s_railway,KR(코레일),3호선,,M 269.9 192.4 h -37 c -5.5 0 -10 4.5 -10 10 v 43,M 222.9 245.5 V 302 c 0 5.5 4.5 10 10 10 h 117.5,233,02(고속철도)
s_railway,KR(코레일),3호선,,M 222.9 245.5 V 302 c 0 5.5 4.5 10 10 10 h 117.5,M 350.5 312 h 86.9 c 5.5 0 10 4.5 10 10 l 0 74,136,02(고속철도)
s_railway,KR(코레일),3호선,,M 350.5 312 h 86.9 c 5.5 0 10 4.5 10 10 l 0 74,M 447.3 396 l 0 94.2,127,02(고속철도)
s_railway,KR(코레일),3호선,,M 447.3 396 l 0 94.2,M 447.3 490.2 l 0 36.8 c 0 5.5 4.5 10 10 10 l 269.4 0,201,02(고속철도)
s_railway,KR(코레일),3호선,,M 447.3 490.2 l 0 36.8 c 0 5.5 4.5 10 10 10 l 269.4 0,M 726.7 537 h 144.2 c 5.5 0 10 4.5 10 10 v 84,235,02(고속철도)
s_railway,KR(코레일),3호선,,M 726.7 537 h 144.2 c 5.5 0 10 4.5 10 10 v 84,M 880.9 631 l 33.4 0,217,02(고속철도)
s_railway,KR(코레일),3호선,,M 880.9 631 l 33.4 0,M 914.3 631 h 50.6 c 5.5 0 10 4.5 10 10 v 59,218,02(고속철도)
s_railway,KR(코레일),3호선,,M 914.3 631 h 50.6 c 5.5 0 10 4.5 10 10 v 59,M 974.9 700 c 0 13.8 -11.2 25 -25 25 h -31.4,222,02(고속철도)
s_railway,KR(코레일),3호선,,M 974.9 700 c 0 13.8 -11.2 25 -25 25 h -31.4,M 918.5 725 h -56.4,34,02(고속철도)
s_railway,KR(코레일),3호선,,M 918.5 725 h -56.4,M 862.1 725 h -28.2,36,02(고속철도)
s_railway,KR(코레일),3호선,,M 862.1 725 h -28.2,M 833.9 725 h -23.8,37,02(고속철도)
s_railway,KR(코레일),3호선,,M 833.9 725 h -23.8,M 810.2 725 h -13.2 c -5.5 0 -10 4.5 -10 10 v 74 c 0 5.5 -4.5 10 -10 10 h -56.1,38,02(고속철도)
s_railway,KR(코레일),3호선,,M 810.2 725 h -13.2 c -5.5 0 -10 4.5 -10 10 v 74 c 0 5.5 -4.5 10 -10 10 h -56.1,,43,02(고속철도)
s_railway,KR(코레일),3호선,,,M 128.9 137.5 h 70.5,230,02(고속철도)
s_railway,KR(코레일),3호선,,,M 128.9 137.5 h 70.5,230,02(고속철도)
s_railway,KR(코레일),3호선,,M 128.9 137.5 h 70.5,M 199.4 137.5 h 70.5,231,02(고속철도)
s_railway,KR(코레일),3호선,,M 199.4 137.5 h 70.5,M 269.9 137.5 V 161,186,02(고속철도)
s_railway,KR(코레일),3호선,,M 269.9 137.5 V 161,M 269.9 161 v 31.4,187,02(고속철도)
s_railway,KR(코레일),3호선,,M 269.9 161 v 31.4,M 269.9 192.4 h -37 c -5.5 0 -10 4.5 -10 10 v 43,188,02(고속철도)
s_railway,KR(코레일),3호선,,M 269.9 192.4 h -37 c -5.5 0 -10 4.5 -10 10 v 43,M 222.9 245.5 V 302 c 0 5.5 4.5 10 10 10 h 117.5,233,02(고속철도)
s_railway,KR(코레일),3호선,,M 222.9 245.5 V 302 c 0 5.5 4.5 10 10 10 h 117.5,M 350.5 312 h 86.9 c 5.5 0 10 4.5 10 10 l 0 74,136,02(고속철도)
s_railway,KR(코레일),3호선,,M 350.5 312 h 86.9 c 5.5 0 10 4.5 10 10 l 0 74,M 447.3 396 l 0 94.2,127,02(고속철도)
s_railway,KR(코레일),3호선,,M 447.3 396 l 0 94.2,M 447.3 490.2 l 0 36.8 c 0 5.5 4.5 10 10 10 l 269.4 0,201,02(고속철도)
s_railway,KR(코레일),3호선,,M 447.3 490.2 l 0 36.8 c 0 5.5 4.5 10 10 10 l 269.4 0,M 726.7 537 h 144.2 c 5.5 0 10 4.5 10 10 v 84,235,02(고속철도)
s_railway,KR(코레일),3호선,,M 726.7 537 h 144.2 c 5.5 0 10 4.5 10 10 v 84,M 880.9 631 l 33.4 0,217,02(고속철도)
s_railway,KR(코레일),3호선,,M 880.9 631 l 33.4 0,M 914.3 631 h 50.6 c 5.5 0 10 4.5 10 10 v 59,218,02(고속철도)
s_railway,KR(코레일),3호선,,M 914.3 631 h 50.6 c 5.5 0 10 4.5 10 10 v 59,M 974.9 700 c 0 13.8 -11.2 25 -25 25 h -31.4,222,02(고속철도)
s_railway,KR(코레일),3호선,,M 974.9 700 c 0 13.8 -11.2 25 -25 25 h -31.4,M 918.5 725 h -56.4,34,02(고속철도)
s_railway,KR(코레일),3호선,,M 918.5 725 h -56.4,M 862.1 725 h -28.2,36,02(고속철도)
s_railway,KR(코레일),3호선,,M 862.1 725 h -28.2,M 833.9 725 h -23.8,37,02(고속철도)
s_railway,KR(코레일),3호선,,M 833.9 725 h -23.8,M 810.2 725 h -13.2 c -5.5 0 -10 4.5 -10 10 v 74 c 0 5.5 -4.5 10 -10 10 h -56.1,38,02(고속철도)
s_railway,KR(코레일),3호선,,M 810.2 725 h -13.2 c -5.5 0 -10 4.5 -10 10 v 74 c 0 5.5 -4.5 10 -10 10 h -56.1,,43,02(고속철도)
s_railway,KR(코레일),4호선,,,M 269.9 112.5 v 25,232,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 112.5 v 25,M 269.9 137.5 V 161,186,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 137.5 V 161,M 269.9 161 v 31.4,187,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 161 v 31.4,M 269.9 192.4 h -37 c -5.5 0 -10 4.5 -10 10 v 43,188,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 192.4 h -37 c -5.5 0 -10 4.5 -10 10 v 43,M 222.9 245.5 V 302 c 0 5.5 4.5 10 10 10 h 117.5,233,02(고속철도)
s_railway,KR(코레일),4호선,,M 222.9 245.5 V 302 c 0 5.5 4.5 10 10 10 h 117.5,M 350.5 312 h 86.9 c 5.5 0 10 4.5 10 10 l 0 74,136,02(고속철도)
s_railway,KR(코레일),4호선,,M 350.5 312 h 86.9 c 5.5 0 10 4.5 10 10 l 0 74,M 447.3 396 l -214.4 0 c -5.5 0 -10 4.5 -10 10 l 0 36.3,127,02(고속철도)
s_railway,KR(코레일),4호선,,M 447.3 396 l -214.4 0 c -5.5 0 -10 4.5 -10 10 l 0 36.3,M 222.9 442.3 l 0 94.7,234,02(고속철도)
s_railway,KR(코레일),4호선,,M 222.9 442.3 l 0 94.7,M 222.9 537 h 103,171,02(고속철도)
s_railway,KR(코레일),4호선,,M 222.9 537 h 103,M 325.9 537 h 75 c 5.5 0 10 4.5 10 10 v 72.6,154,02(고속철도)
s_railway,KR(코레일),4호선,,M 325.9 537 h 75 c 5.5 0 10 4.5 10 10 v 72.6,M 410.9 619.6 v 50.8,157,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 619.6 v 50.8,M 410.9 670.4 v 50.8,158,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 670.4 v 50.8,M 410.9 721.2 V 772,159,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 721.2 V 772,M 410.9 772 v 23.5,160,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 772 v 23.5,M 410.9 795.5 V 819,161,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 795.5 V 819,,162,02(고속철도)
s_railway,KR(코레일),4호선,,,M 269.9 112.5 v 25,232,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 112.5 v 25,M 269.9 137.5 V 161,186,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 137.5 V 161,M 269.9 161 v 31.4,187,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 161 v 31.4,M 269.9 192.4 h -37 c -5.5 0 -10 4.5 -10 10 v 43,188,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 192.4 h -37 c -5.5 0 -10 4.5 -10 10 v 43,M 222.9 245.5 V 302 c 0 5.5 4.5 10 10 10 h 117.5,233,02(고속철도)
s_railway,KR(코레일),4호선,,M 222.9 245.5 V 302 c 0 5.5 4.5 10 10 10 h 117.5,M 350.5 312 h 86.9 c 5.5 0 10 4.5 10 10 l 0 74,136,02(고속철도)
s_railway,KR(코레일),4호선,,M 350.5 312 h 86.9 c 5.5 0 10 4.5 10 10 l 0 74,M 447.3 396 l 0 64.2 c 0 16.5 -13.5 30 -30 30 h -39.9,127,02(고속철도)
s_railway,KR(코레일),4호선,,M 447.3 396 l 0 64.2 c 0 16.5 -13.5 30 -30 30 h -39.9,M 377.5 490.2 h -32.4,165,02(고속철도)
s_railway,KR(코레일),4호선,,M 377.5 490.2 h -32.4,M 345.1 490.2 h -64.8,166,02(고속철도)
s_railway,KR(코레일),4호선,,M 345.1 490.2 h -64.8,M 280.3 490.2 h -47.4 c -5.5 0 -10 4.5 -10 10 V 537,168,02(고속철도)
s_railway,KR(코레일),4호선,,M 280.3 490.2 h -47.4 c -5.5 0 -10 4.5 -10 10 V 537,M 222.9 537 h 103,171,02(고속철도)
s_railway,KR(코레일),4호선,,M 222.9 537 h 103,M 325.9 537 h 75 c 5.5 0 10 4.5 10 10 v 72.6,154,02(고속철도)
s_railway,KR(코레일),4호선,,M 325.9 537 h 75 c 5.5 0 10 4.5 10 10 v 72.6,M 410.9 619.6 v 50.8,157,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 619.6 v 50.8,M 410.9 670.4 v 50.8,158,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 670.4 v 50.8,M 410.9 721.2 V 772,159,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 721.2 V 772,M 410.9 772 v 23.5,160,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 772 v 23.5,M 410.9 795.5 V 819,161,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 795.5 V 819,,162,02(고속철도)
s_railway,KR(코레일),4호선,,,M 128.9 137.5 h 70.5,230,02(고속철도)
s_railway,KR(코레일),4호선,,,M 128.9 137.5 h 70.5,230,02(고속철도)
s_railway,KR(코레일),4호선,,M 128.9 137.5 h 70.5,M 199.4 137.5 h 70.5,231,02(고속철도)
s_railway,KR(코레일),4호선,,M 199.4 137.5 h 70.5,M 269.9 137.5 V 161,186,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 137.5 V 161,M 269.9 161 v 31.4,187,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 161 v 31.4,M 269.9 192.4 h -37 c -5.5 0 -10 4.5 -10 10 v 43,188,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 192.4 h -37 c -5.5 0 -10 4.5 -10 10 v 43,M 222.9 245.5 V 302 c 0 5.5 4.5 10 10 10 h 117.5,233,02(고속철도)
s_railway,KR(코레일),4호선,,M 222.9 245.5 V 302 c 0 5.5 4.5 10 10 10 h 117.5,M 350.5 312 h 86.9 c 5.5 0 10 4.5 10 10 l 0 74,136,02(고속철도)
s_railway,KR(코레일),4호선,,M 350.5 312 h 86.9 c 5.5 0 10 4.5 10 10 l 0 74,M 447.3 396 l -214.4 0 c -5.5 0 -10 4.5 -10 10 l 0 36.3,127,02(고속철도)
s_railway,KR(코레일),4호선,,M 447.3 396 l -214.4 0 c -5.5 0 -10 4.5 -10 10 l 0 36.3,M 222.9 442.3 l 0 94.7,234,02(고속철도)
s_railway,KR(코레일),4호선,,M 222.9 442.3 l 0 94.7,M 222.9 537 h 103,171,02(고속철도)
s_railway,KR(코레일),4호선,,M 222.9 537 h 103,M 325.9 537 h 75 c 5.5 0 10 4.5 10 10 v 72.6,154,02(고속철도)
s_railway,KR(코레일),4호선,,M 325.9 537 h 75 c 5.5 0 10 4.5 10 10 v 72.6,M 410.9 619.6 v 50.8,157,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 619.6 v 50.8,M 410.9 670.4 v 50.8,158,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 670.4 v 50.8,M 410.9 721.2 V 772,159,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 721.2 V 772,M 410.9 772 v 23.5,160,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 772 v 23.5,M 410.9 795.5 V 819,161,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 795.5 V 819,,162,02(고속철도)
s_railway,KR(코레일),4호선,,,M 128.9 137.5 h 70.5,230,02(고속철도)
s_railway,KR(코레일),4호선,,,M 128.9 137.5 h 70.5,230,02(고속철도)
s_railway,KR(코레일),4호선,,M 128.9 137.5 h 70.5,M 199.4 137.5 h 70.5,231,02(고속철도)
s_railway,KR(코레일),4호선,,M 199.4 137.5 h 70.5,M 269.9 137.5 V 161,186,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 137.5 V 161,M 269.9 161 v 31.4,187,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 161 v 31.4,M 269.9 192.4 h -37 c -5.5 0 -10 4.5 -10 10 v 43,188,02(고속철도)
s_railway,KR(코레일),4호선,,M 269.9 192.4 h -37 c -5.5 0 -10 4.5 -10 10 v 43,M 222.9 245.5 V 302 c 0 5.5 4.5 10 10 10 h 117.5,233,02(고속철도)
s_railway,KR(코레일),4호선,,M 222.9 245.5 V 302 c 0 5.5 4.5 10 10 10 h 117.5,M 350.5 312 h 86.9 c 5.5 0 10 4.5 10 10 l 0 74,136,02(고속철도)
s_railway,KR(코레일),4호선,,M 350.5 312 h 86.9 c 5.5 0 10 4.5 10 10 l 0 74,M 447.3 396 l 0 64.2 c 0 16.5 -13.5 30 -30 30 h -39.9,127,02(고속철도)
s_railway,KR(코레일),4호선,,M 447.3 396 l 0 64.2 c 0 16.5 -13.5 30 -30 30 h -39.9,M 377.5 490.2 h -32.4,165,02(고속철도)
s_railway,KR(코레일),4호선,,M 377.5 490.2 h -32.4,M 345.1 490.2 h -64.8,166,02(고속철도)
s_railway,KR(코레일),4호선,,M 345.1 490.2 h -64.8,M 280.3 490.2 h -47.4 c -5.5 0 -10 4.5 -10 10 V 537,168,02(고속철도)
s_railway,KR(코레일),4호선,,M 280.3 490.2 h -47.4 c -5.5 0 -10 4.5 -10 10 V 537,M 222.9 537 h 103,171,02(고속철도)
s_railway,KR(코레일),4호선,,M 222.9 537 h 103,M 325.9 537 h 75 c 5.5 0 10 4.5 10 10 v 72.6,154,02(고속철도)
s_railway,KR(코레일),4호선,,M 325.9 537 h 75 c 5.5 0 10 4.5 10 10 v 72.6,M 410.9 619.6 v 50.8,157,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 619.6 v 50.8,M 410.9 670.4 v 50.8,158,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 670.4 v 50.8,M 410.9 721.2 V 772,159,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 721.2 V 772,M 410.9 772 v 23.5,160,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 772 v 23.5,M 410.9 795.5 V 819,161,02(고속철도)
s_railway,KR(코레일),4호선,,M 410.9 795.5 V 819,,162,02(고속철도)
s_railway,KR(코레일),5호선,,,M 269.9 112.5 v 25,232,02(고속철도)
s_railway,KR(코레일),5호선,,M 269.9 112.5 v 25,M 269.9 137.5 V 161,186,02(고속철도)
